42,3,Oregon,0.9178061594125331,0.6074292322903664,0.26478206837455975,0.0969990024096164,0.041074460530639824,0.013840371053576255
43,14,Iona,0.08219384058746687,0.014859236866903552,0.0010800819721941948,5.70604798646654e-05,3.437205278475557e-06,1.1851018569543197e-07
44,7,Michigan,0.5586467187684273,0.18369072846805348,0.09099101545139185,0.02862135098688935,0.00991125370928999,0.002712278592644463
45,10,Oklahoma State,0.4413532812315727,0.12365892064743916,0.0565597501378266,0.015934508955641233,0.005165279687687715,0.0012729796539150066
46,2,Louisville,0.9839937171223347,0.6912692067450467,0.464352809583379,0.21556246698187823,0.109272214502742,0.04440893095451977
47,15,Jacksonville State,0.016006282877665312,0.0013811441394607617,0.00010025385550707186,2.5820235929895497e-06,8.347906763253295e-08,1.4950106317201588e-09
48,1,North Carolina,0.9920317226657667,0.8073369251218436,0.5871475984191309,0.309304092747839,0.16071115598683605,0.07038748865616778
49,16,Texas Southern,0.007968277334233331,0.00039580227344643813,1.9466352592408893e-05,3.294203076416426e-07,5.2004256178726295e-09,4.48786314762454e-11
50,8,Arkansas,0.5111668696116503,0.1007546053603983,0.04711512446792821,0.012902925399555027,0.003099351188881269,0.0005537610500435996
51,9,Seton Hall,0.48883313038834975,0.09151266724431165,0.03685981918997936,0.008527921467091156,0.0017909935753584764,0.00027636386088458265
52,5,Minnesota,0.5244085472104444,0.21478047898893224,0.05018455700071785,0.011256427861000354,0.0024022550802957877,0.0003740392929445661
53,12,MTSU,0.4755914527895556,0.20225716046424613,0.059696487586271406,0.016796885757205646,0.004098205355084827,0.0007788828937263383
54,4,Butler,0.8382297837084876,0.5425654908284762,0.2139964217290551,0.0783454123943758,0.027122179765307893,0.007558598312975114
55,13,Winthrop,0.1617702162915125,0.040396869718345586,0.004980525254324941,0.0005311724444855981,4.8589173680275896e-05,3.2217831816858698e-06
56,6,Cincinnati,0.618388553514964,0.27960933203428207,0.10616149407285187,0.05004151886347735,0.0192404170830065,0.006204787002478045
57,11,Kansas State,0.381611446485036,0.13094913611640946,0.033489603584549554,0.011461427410371983,0.0032971069677610776,0.0007332741135026627
58,3,UCLA,0.9280818030905085,0.5830838895189634,0.23561384249771838,0.11607528122954454,0.05543850966633113,0.020868141926699817
59,14,Kent State,0.0719181969094918,0.006357642330345312,0.0003427163438078761,2.607546849916066e-05,1.3250274787074635e-06,4.8356278194853744e-08
60,7,Dayton,0.3763796366689021,0.08770066882426134,0.03139443980785891,0.010396731859901054,0.002570743336034357,0.0005075400081731022
61,10,Wichita State,0.6236203633310979,0.20378541786542004,0.10273529752089004,0.04914789071799358,0.020953569250421064,0.007131765027465874
62,2,Kentucky,0.9610965457577114,0.7040109000967528,0.49012354326347174,0.3254722251166988,0.18863291988764072,0.09275104846467966
63,15,Northern Kentucky,0.03890345424228853,0.0048271605274371136,0.00046321022272318915,3.7829155524928676e-05,1.92145476590169e-06,6.89229286363052e-08
